Target,Session,Band,Cadence ID,Frequency,.h5 path,.dat path,Time
MESSIER84,AGBT21A_996_55,L,371818,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59426_80321_HIP60803_0021.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59426_80321_HIP60803_0021.rawspec.0000/blc03_guppi_59426_80321_HIP60803_0021.rawspec.0000.dat,2021-07-31 21:52:01
NGC4387,AGBT21A_996_55,L,371824,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59426_80650_NGC4387_0022.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59426_80650_NGC4387_0022.rawspec.0000/blc03_guppi_59426_80650_NGC4387_0022.rawspec.0000.dat,2021-07-31 22:24:10
NGC4387,AGBT21A_996_55,L,371824,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59426_80967_HIP60607_0023.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59426_80967_HIP60607_0023.rawspec.0000/blc03_guppi_59426_80967_HIP60607_0023.rawspec.0000.dat,2021-07-31 22:24:10
NGC4387,AGBT21A_996_55,L,371824,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59426_81284_NGC4387_0024.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59426_81284_NGC4387_0024.rawspec.0000/blc03_guppi_59426_81284_NGC4387_0024.rawspec.0000.dat,2021-07-31 22:24:10
NGC4387,AGBT21A_996_55,L,371824,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59426_81601_HIP60896_0025.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59426_81601_HIP60896_0025.rawspec.0000/blc03_guppi_59426_81601_HIP60896_0025.rawspec.0000.dat,2021-07-31 22:24:10
NGC4387,AGBT21A_996_55,L,371824,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59426_81918_NGC4387_0026.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59426_81918_NGC4387_0026.rawspec.0000/blc03_guppi_59426_81918_NGC4387_0026.rawspec.0000.dat,2021-07-31 22:24:10
NGC4387,AGBT21A_996_55,L,371824,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59426_82242_HIP60527_0027.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59426_82242_HIP60527_0027.rawspec.0000/blc03_guppi_59426_82242_HIP60527_0027.rawspec.0000.dat,2021-07-31 22:24:10
NGC4458,AGBT21A_996_55,L,371830,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59426_82575_NGC4458_0028.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59426_82575_NGC4458_0028.rawspec.0000/blc03_guppi_59426_82575_NGC4458_0028.rawspec.0000.dat,2021-07-31 22:56:15
NGC4458,AGBT21A_996_55,L,371830,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59426_82896_HIP60607_0029.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59426_82896_HIP60607_0029.rawspec.0000/blc03_guppi_59426_82896_HIP60607_0029.rawspec.0000.dat,2021-07-31 22:56:15
NGC4458,AGBT21A_996_55,L,371830,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59426_83217_NGC4458_0030.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59426_83217_NGC4458_0030.rawspec.0000/blc03_guppi_59426_83217_NGC4458_0030.rawspec.0000.dat,2021-07-31 22:56:15
NGC4458,AGBT21A_996_55,L,371830,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59426_83542_HIP61191_0031.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59426_83542_HIP61191_0031.rawspec.0000/blc03_guppi_59426_83542_HIP61191_0031.rawspec.0000.dat,2021-07-31 22:56:15
NGC4458,AGBT21A_996_55,L,371830,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59426_83859_NGC4458_0032.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59426_83859_NGC4458_0032.rawspec.0000/blc03_guppi_59426_83859_NGC4458_0032.rawspec.0000.dat,2021-07-31 22:56:15
NGC4458,AGBT21A_996_55,L,371830,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59426_84181_HIP61195_0033.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59426_84181_HIP61195_0033.rawspec.0000/blc03_guppi_59426_84181_HIP61195_0033.rawspec.0000.dat,2021-07-31 22:56:15
NGC4551,AGBT21A_996_55,L,371836,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59426_84514_NGC4551_0034.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59426_84514_NGC4551_0034.rawspec.0000/blc03_guppi_59426_84514_NGC4551_0034.rawspec.0000.dat,2021-07-31 23:28:34
NGC4551,AGBT21A_996_55,L,371836,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59426_84836_HIP61871_0035.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59426_84836_HIP61871_0035.rawspec.0000/blc03_guppi_59426_84836_HIP61871_0035.rawspec.0000.dat,2021-07-31 23:28:34
NGC4551,AGBT21A_996_55,L,371836,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59426_85157_NGC4551_0036.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59426_85157_NGC4551_0036.rawspec.0000/blc03_guppi_59426_85157_NGC4551_0036.rawspec.0000.dat,2021-07-31 23:28:34
NGC4551,AGBT21A_996_55,L,371836,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59426_85475_HIP61802_0037.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59426_85475_HIP61802_0037.rawspec.0000/blc03_guppi_59426_85475_HIP61802_0037.rawspec.0000.dat,2021-07-31 23:28:34
NGC4551,AGBT21A_996_55,L,371836,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59426_85793_NGC4551_0038.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59426_85793_NGC4551_0038.rawspec.0000/blc03_guppi_59426_85793_NGC4551_0038.rawspec.0000.dat,2021-07-31 23:28:34
NGC4551,AGBT21A_996_55,L,371836,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59426_86112_HIP61353_0039.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59426_86112_HIP61353_0039.rawspec.0000/blc03_guppi_59426_86112_HIP61353_0039.rawspec.0000.dat,2021-07-31 23:28:34
NGC4564,AGBT21A_996_55,L,371842,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_00037_NGC4564_0040.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_00037_NGC4564_0040.rawspec.0000/blc03_guppi_59427_00037_NGC4564_0040.rawspec.0000.dat,2021-08-01 00:00:37
NGC4564,AGBT21A_996_55,L,371842,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_00360_HIP62045_0041.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_00360_HIP62045_0041.rawspec.0000/blc03_guppi_59427_00360_HIP62045_0041.rawspec.0000.dat,2021-08-01 00:00:37
NGC4564,AGBT21A_996_55,L,371842,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_00683_NGC4564_0042.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_00683_NGC4564_0042.rawspec.0000/blc03_guppi_59427_00683_NGC4564_0042.rawspec.0000.dat,2021-08-01 00:00:37
NGC4564,AGBT21A_996_55,L,371842,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_01005_HIP61129_0043.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_01005_HIP61129_0043.rawspec.0000/blc03_guppi_59427_01005_HIP61129_0043.rawspec.0000.dat,2021-08-01 00:00:37
NGC4564,AGBT21A_996_55,L,371842,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_01327_NGC4564_0044.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_01327_NGC4564_0044.rawspec.0000/blc03_guppi_59427_01327_NGC4564_0044.rawspec.0000.dat,2021-08-01 00:00:37
NGC4564,AGBT21A_996_55,L,371842,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_01643_HIP61353_0045.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_01643_HIP61353_0045.rawspec.0000/blc03_guppi_59427_01643_HIP61353_0045.rawspec.0000.dat,2021-08-01 00:00:37
MESSIER59,AGBT21A_996_55,L,371848,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_01975_MESSIER59_0046.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_01975_MESSIER59_0046.rawspec.0000/blc03_guppi_59427_01975_MESSIER59_0046.rawspec.0000.dat,2021-08-01 00:32:55
MESSIER59,AGBT21A_996_55,L,371848,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_02297_HIP62457_0047.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_02297_HIP62457_0047.rawspec.0000/blc03_guppi_59427_02297_HIP62457_0047.rawspec.0000.dat,2021-08-01 00:32:55
MESSIER59,AGBT21A_996_55,L,371848,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_02619_MESSIER59_0048.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_02619_MESSIER59_0048.rawspec.0000/blc03_guppi_59427_02619_MESSIER59_0048.rawspec.0000.dat,2021-08-01 00:32:55
MESSIER59,AGBT21A_996_55,L,371848,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_02942_HIP62509_0049.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_02942_HIP62509_0049.rawspec.0000/blc03_guppi_59427_02942_HIP62509_0049.rawspec.0000.dat,2021-08-01 00:32:55
MESSIER59,AGBT21A_996_55,L,371848,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_03265_MESSIER59_0050.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_03265_MESSIER59_0050.rawspec.0000/blc03_guppi_59427_03265_MESSIER59_0050.rawspec.0000.dat,2021-08-01 00:32:55
MESSIER59,AGBT21A_996_55,L,371848,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_03584_HIP62394_0051.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_03584_HIP62394_0051.rawspec.0000/blc03_guppi_59427_03584_HIP62394_0051.rawspec.0000.dat,2021-08-01 00:32:55
NGC4660,AGBT21A_996_55,L,371854,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_03910_NGC4660_0052.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_03910_NGC4660_0052.rawspec.0000/blc03_guppi_59427_03910_NGC4660_0052.rawspec.0000.dat,2021-08-01 01:05:10
NGC4660,AGBT21A_996_55,L,371854,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_04229_HIP61960_0053.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_04229_HIP61960_0053.rawspec.0000/blc03_guppi_59427_04229_HIP61960_0053.rawspec.0000.dat,2021-08-01 01:05:10
NGC4660,AGBT21A_996_55,L,371854,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_04547_NGC4660_0054.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_04547_NGC4660_0054.rawspec.0000/blc03_guppi_59427_04547_NGC4660_0054.rawspec.0000.dat,2021-08-01 01:05:10
NGC4660,AGBT21A_996_55,L,371854,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_04870_HIP62745_0055.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_04870_HIP62745_0055.rawspec.0000/blc03_guppi_59427_04870_HIP62745_0055.rawspec.0000.dat,2021-08-01 01:05:10
NGC4660,AGBT21A_996_55,L,371854,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_05193_NGC4660_0056.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_05193_NGC4660_0056.rawspec.0000/blc03_guppi_59427_05193_NGC4660_0056.rawspec.0000.dat,2021-08-01 01:05:10
NGC4660,AGBT21A_996_55,L,371854,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_05511_HIP61937_0057.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_05511_HIP61937_0057.rawspec.0000/blc03_guppi_59427_05511_HIP61937_0057.rawspec.0000.dat,2021-08-01 01:05:10
MESSIER60,AGBT21A_996_55,L,371860,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_05838_MESSIER60_0058.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_05838_MESSIER60_0058.rawspec.0000/blc03_guppi_59427_05838_MESSIER60_0058.rawspec.0000.dat,2021-08-01 01:37:18
MESSIER60,AGBT21A_996_55,L,371860,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_06156_HIP62394_0059.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_06156_HIP62394_0059.rawspec.0000/blc03_guppi_59427_06156_HIP62394_0059.rawspec.0000.dat,2021-08-01 01:37:18
MESSIER60,AGBT21A_996_55,L,371860,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_06474_MESSIER60_0060.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_06474_MESSIER60_0060.rawspec.0000/blc03_guppi_59427_06474_MESSIER60_0060.rawspec.0000.dat,2021-08-01 01:37:18
MESSIER60,AGBT21A_996_55,L,371860,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_06794_HIP62536_0061.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_06794_HIP62536_0061.rawspec.0000/blc03_guppi_59427_06794_HIP62536_0061.rawspec.0000.dat,2021-08-01 01:37:18
MESSIER60,AGBT21A_996_55,L,371860,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_07114_MESSIER60_0062.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_07114_MESSIER60_0062.rawspec.0000/blc03_guppi_59427_07114_MESSIER60_0062.rawspec.0000.dat,2021-08-01 01:37:18
MESSIER60,AGBT21A_996_55,L,371860,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_07437_HIP62673_0063.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_07437_HIP62673_0063.rawspec.0000/blc03_guppi_59427_07437_HIP62673_0063.rawspec.0000.dat,2021-08-01 01:37:18
NGC5846,AGBT21A_996_55,L,371872,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_11769_NGC5846_0076.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_11769_NGC5846_0076.rawspec.0000/blc03_guppi_59427_11769_NGC5846_0076.rawspec.0000.dat,2021-08-01 03:16:09
NGC5846,AGBT21A_996_55,L,371872,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_12091_HIP74328_0077.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_12091_HIP74328_0077.rawspec.0000/blc03_guppi_59427_12091_HIP74328_0077.rawspec.0000.dat,2021-08-01 03:16:09
NGC5846,AGBT21A_996_55,L,371872,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_12413_NGC5846_0078.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_12413_NGC5846_0078.rawspec.0000/blc03_guppi_59427_12413_NGC5846_0078.rawspec.0000.dat,2021-08-01 03:16:09
NGC5846,AGBT21A_996_55,L,371872,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_12734_HIP73528_0079.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_12734_HIP73528_0079.rawspec.0000/blc03_guppi_59427_12734_HIP73528_0079.rawspec.0000.dat,2021-08-01 03:16:09
NGC5846,AGBT21A_996_55,L,371872,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_13055_NGC5846_0080.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_13055_NGC5846_0080.rawspec.0000/blc03_guppi_59427_13055_NGC5846_0080.rawspec.0000.dat,2021-08-01 03:16:09
NGC5846,AGBT21A_996_55,L,371872,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_13374_HIP73592_0081.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_13374_HIP73592_0081.rawspec.0000/blc03_guppi_59427_13374_HIP73592_0081.rawspec.0000.dat,2021-08-01 03:16:09
NGC5845,AGBT21A_996_55,L,371878,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_13701_NGC5845_0082.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_13701_NGC5845_0082.rawspec.0000/blc03_guppi_59427_13701_NGC5845_0082.rawspec.0000.dat,2021-08-01 03:48:21
NGC5845,AGBT21A_996_55,L,371878,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_14023_HIP74328_0083.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_14023_HIP74328_0083.rawspec.0000/blc03_guppi_59427_14023_HIP74328_0083.rawspec.0000.dat,2021-08-01 03:48:21
NGC5845,AGBT21A_996_55,L,371878,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_14345_NGC5845_0084.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_14345_NGC5845_0084.rawspec.0000/blc03_guppi_59427_14345_NGC5845_0084.rawspec.0000.dat,2021-08-01 03:48:21
NGC5845,AGBT21A_996_55,L,371878,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_14668_HIP74513_0085.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_14668_HIP74513_0085.rawspec.0000/blc03_guppi_59427_14668_HIP74513_0085.rawspec.0000.dat,2021-08-01 03:48:21
NGC5845,AGBT21A_996_55,L,371878,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_14991_NGC5845_0086.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_14991_NGC5845_0086.rawspec.0000/blc03_guppi_59427_14991_NGC5845_0086.rawspec.0000.dat,2021-08-01 03:48:21
NGC5845,AGBT21A_996_55,L,371878,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_15307_HIP73925_0087.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_15307_HIP73925_0087.rawspec.0000/blc03_guppi_59427_15307_HIP73925_0087.rawspec.0000.dat,2021-08-01 03:48:21
NGC584,AGBT21A_996_55,L,371899,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_21786_NGC584_0106.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_21786_NGC584_0106.rawspec.0000/blc03_guppi_59427_21786_NGC584_0106.rawspec.0000.dat,2021-08-01 06:03:06
NGC584,AGBT21A_996_55,L,371899,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_22104_HIP7350_0107.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_22104_HIP7350_0107.rawspec.0000/blc03_guppi_59427_22104_HIP7350_0107.rawspec.0000.dat,2021-08-01 06:03:06
NGC584,AGBT21A_996_55,L,371899,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_22422_NGC584_0108.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_22422_NGC584_0108.rawspec.0000/blc03_guppi_59427_22422_NGC584_0108.rawspec.0000.dat,2021-08-01 06:03:06
NGC584,AGBT21A_996_55,L,371899,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_22741_HIP7391_0109.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_22741_HIP7391_0109.rawspec.0000/blc03_guppi_59427_22741_HIP7391_0109.rawspec.0000.dat,2021-08-01 06:03:06
NGC584,AGBT21A_996_55,L,371899,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_23060_NGC584_0110.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_23060_NGC584_0110.rawspec.0000/blc03_guppi_59427_23060_NGC584_0110.rawspec.0000.dat,2021-08-01 06:03:06
NGC584,AGBT21A_996_55,L,371899,1688,/datag/pipeline/AGBT21A_996_55/blc03/blc03_guppi_59427_23379_HIP6984_0111.rawspec.0000.h5,/home/obs/turboseti/AGBT21A_996_55/blc03/blc03_guppi_59427_23379_HIP6984_0111.rawspec.0000/blc03_guppi_59427_23379_HIP6984_0111.rawspec.0000.dat,2021-08-01 06:03:06
NGC4365,AGBT21B_999_03,L,390817,1688,/datag/pipeline/AGBT21B_999_03/blc03/blc03_guppi_59440_56335_NGC4365_0088.rawspec.0000.h5,/home/obs/turboseti/AGBT21B_999_03/blc03/blc03_guppi_59440_56335_NGC4365_0088.rawspec.0000/blc03_guppi_59440_56335_NGC4365_0088.rawspec.0000.dat,2021-08-14 15:38:55
NGC4365,AGBT21B_999_03,L,390817,1688,/datag/pipeline/AGBT21B_999_03/blc03/blc03_guppi_59440_56652_HIP60272_0089.rawspec.0000.h5,/home/obs/turboseti/AGBT21B_999_03/blc03/blc03_guppi_59440_56652_HIP60272_0089.rawspec.0000/blc03_guppi_59440_56652_HIP60272_0089.rawspec.0000.dat,2021-08-14 15:38:55
NGC4365,AGBT21B_999_03,L,390817,1688,/datag/pipeline/AGBT21B_999_03/blc03/blc03_guppi_59440_56969_NGC4365_0090.rawspec.0000.h5,/home/obs/turboseti/AGBT21B_999_03/blc03/blc03_guppi_59440_56969_NGC4365_0090.rawspec.0000/blc03_guppi_59440_56969_NGC4365_0090.rawspec.0000.dat,2021-08-14 15:38:55
NGC4365,AGBT21B_999_03,L,390817,1688,/datag/pipeline/AGBT21B_999_03/blc03/blc03_guppi_59440_57291_HIP60915_0091.rawspec.0000.h5,/home/obs/turboseti/AGBT21B_999_03/blc03/blc03_guppi_59440_57291_HIP60915_0091.rawspec.0000/blc03_guppi_59440_57291_HIP60915_0091.rawspec.0000.dat,2021-08-14 15:38:55
NGC4365,AGBT21B_999_03,L,390817,1688,/datag/pipeline/AGBT21B_999_03/blc03/blc03_guppi_59440_57613_NGC4365_0092.rawspec.0000.h5,/home/obs/turboseti/AGBT21B_999_03/blc03/blc03_guppi_59440_57613_NGC4365_0092.rawspec.0000/blc03_guppi_59440_57613_NGC4365_0092.rawspec.0000.dat,2021-08-14 15:38:55
NGC4365,AGBT21B_999_03,L,390817,1688,/datag/pipeline/AGBT21B_999_03/blc03/blc03_guppi_59440_57938_HIP61004_0093.rawspec.0000.h5,/home/obs/turboseti/AGBT21B_999_03/blc03/blc03_guppi_59440_57938_HIP61004_0093.rawspec.0000/blc03_guppi_59440_57938_HIP61004_0093.rawspec.0000.dat,2021-08-14 15:38:55
NGC4434,AGBT21B_999_03,L,390823,1688,/datag/pipeline/AGBT21B_999_03/blc03/blc03_guppi_59440_58269_NGC4434_0094.rawspec.0000.h5,/home/obs/turboseti/AGBT21B_999_03/blc03/blc03_guppi_59440_58269_NGC4434_0094.rawspec.0000/blc03_guppi_59440_58269_NGC4434_0094.rawspec.0000.dat,2021-08-14 16:11:09
NGC4434,AGBT21B_999_03,L,390823,1688,/datag/pipeline/AGBT21B_999_03/blc03/blc03_guppi_59440_58582_HIP60661_0095.rawspec.0000.h5,/home/obs/turboseti/AGBT21B_999_03/blc03/blc03_guppi_59440_58582_HIP60661_0095.rawspec.0000/blc03_guppi_59440_58582_HIP60661_0095.rawspec.0000.dat,2021-08-14 16:11:09
NGC4434,AGBT21B_999_03,L,390823,1688,/datag/pipeline/AGBT21B_999_03/blc03/blc03_guppi_59440_58895_NGC4434_0096.rawspec.0000.h5,/home/obs/turboseti/AGBT21B_999_03/blc03/blc03_guppi_59440_58895_NGC4434_0096.rawspec.0000/blc03_guppi_59440_58895_NGC4434_0096.rawspec.0000.dat,2021-08-14 16:11:09
NGC4434,AGBT21B_999_03,L,390823,1688,/datag/pipeline/AGBT21B_999_03/blc03/blc03_guppi_59440_59217_HIP61298_0097.rawspec.0000.h5,/home/obs/turboseti/AGBT21B_999_03/blc03/blc03_guppi_59440_59217_HIP61298_0097.rawspec.0000/blc03_guppi_59440_59217_HIP61298_0097.rawspec.0000.dat,2021-08-14 16:11:09
NGC4434,AGBT21B_999_03,L,390823,1688,/datag/pipeline/AGBT21B_999_03/blc03/blc03_guppi_59440_59539_NGC4434_0098.rawspec.0000.h5,/home/obs/turboseti/AGBT21B_999_03/blc03/blc03_guppi_59440_59539_NGC4434_0098.rawspec.0000/blc03_guppi_59440_59539_NGC4434_0098.rawspec.0000.dat,2021-08-14 16:11:09
NGC4434,AGBT21B_999_03,L,390823,1688,/datag/pipeline/AGBT21B_999_03/blc03/blc03_guppi_59440_59856_HIP60473_0099.rawspec.0000.h5,/home/obs/turboseti/AGBT21B_999_03/blc03/blc03_guppi_59440_59856_HIP60473_0099.rawspec.0000/blc03_guppi_59440_59856_HIP60473_0099.rawspec.0000.dat,2021-08-14 16:11:09
MESSIER49,AGBT21B_999_03,L,390829,1688,/datag/pipeline/AGBT21B_999_03/blc03/blc03_guppi_59440_60187_MESSIER49_0100.rawspec.0000.h5,/home/obs/turboseti/AGBT21B_999_03/blc03/blc03_guppi_59440_60187_MESSIER49_0100.rawspec.0000/blc03_guppi_59440_60187_MESSIER49_0100.rawspec.0000.dat,2021-08-14 16:43:07
